subj_idx,change_number,rhythm,response,rt,x1,x2,x3,x4,x5,x6
12,4,1,1,0.268840199918486,0,0,1,0,0,1
12,0,1,0,0.446012699976563,1,0,0,1,0,0
12,4,1,1,0.324469799990766,0,0,1,0,0,1
12,2,1,1,0.343501599971205,0,1,0,0,1,0
12,4,1,0,0.234491600072943,0,0,1,0,0,1
12,0,0,1,1.26405560004059,1,0,0,0,0,0
12,4,0,1,0.543461899971589,0,0,1,0,0,0
12,0,0,1,0.296018099994399,1,0,0,0,0,0
12,0,1,0,0.411243799957447,1,0,0,1,0,0
12,2,0,0,0.308253399911337,0,1,0,0,0,0
12,4,1,1,0.669327100040391,0,0,1,0,0,1
12,2,0,0,0.384421899914742,0,1,0,0,0,0
12,0,0,1,0.23810489999596,1,0,0,0,0,0
12,4,0,1,0.856697399984114,0,0,1,0,0,0
12,0,0,1,0.648447799962014,1,0,0,0,0,0
12,0,1,0,1.38173460005783,1,0,0,1,0,0
12,0,1,0,0.470411099959165,1,0,0,1,0,0
12,0,1,0,0.772903100005351,1,0,0,1,0,0
12,4,1,1,1.52979709999636,0,0,1,0,0,1
12,4,0,0,0.756523700081743,0,0,1,0,0,0
12,0,1,1,0.678165100049227,1,0,0,1,0,0
12,4,1,1,0.638787199975923,0,0,1,0,0,1
12,0,0,1,0.560824600048363,1,0,0,0,0,0
12,4,1,1,0.402706199907698,0,0,1,0,0,1
12,4,1,1,0.449842700036243,0,0,1,0,0,1
12,0,0,1,1.15045899990946,1,0,0,0,0,0
12,0,1,1,0.679249300039373,1,0,0,1,0,0
12,0,1,0,0.763728699996136,1,0,0,1,0,0
12,4,0,1,0.662849299958907,0,0,1,0,0,0
12,0,1,1,0.30554120009765,1,0,0,1,0,0
12,0,0,0,0.363740400061943,1,0,0,0,0,0
12,2,1,1,1.41302780003753,0,1,0,0,1,0
12,0,0,1,0.512259599985555,1,0,0,0,0,0
12,0,1,1,1.33738330006599,1,0,0,1,0,0
12,2,1,0,0.962545100017451,0,1,0,0,1,0
12,4,1,1,1.08048320002854,0,0,1,0,0,1
12,4,1,0,0.804953500046395,0,0,1,0,0,1
12,0,1,0,1.08209039992653,1,0,0,1,0,0
12,4,1,1,0.704029200016521,0,0,1,0,0,1
12,4,0,1,0.261109200073406,0,0,1,0,0,0
12,0,1,1,0.323105999967083,1,0,0,1,0,0
13,2,0,0,1.35854169994127,0,1,0,0,0,0
13,4,1,1,0.515033000032417,0,0,1,0,0,1
13,0,0,0,3.94387299998198,1,0,0,0,0,0
13,2,0,1,6.15403179998975,0,1,0,0,0,0
13,4,1,1,8.75476299994625,0,0,1,0,0,1
13,4,0,0,1.7106824000366,0,0,1,0,0,0
13,2,0,1,1.05368239991367,0,1,0,0,0,0
13,4,1,1,1.22259500005748,0,0,1,0,0,1
13,2,0,1,2.10742989997379,0,1,0,0,0,0
13,4,0,1,1.77808919991367,0,0,1,0,0,0
13,2,0,1,0.984360700007528,0,1,0,0,0,0
13,4,1,1,1.52985100005753,0,0,1,0,0,1
13,4,0,1,2.55970189999789,0,0,1,0,0,0
13,2,0,1,1.92619270004798,0,1,0,0,0,0
13,0,0,1,1.3727773000719,1,0,0,0,0,0
13,0,1,0,3.76848400000017,1,0,0,1,0,0
13,4,0,1,7.93058289994951,0,0,1,0,0,0
13,4,1,1,1.49357569997665,0,0,1,0,0,1
13,0,1,0,5.54896879999433,1,0,0,1,0,0
13,2,1,1,0.532977900002152,0,1,0,0,1,0
13,2,1,1,1.09886200004257,0,1,0,0,1,0
13,2,1,0,1.08593709999695,0,1,0,0,1,0
13,0,1,0,1.05226909997873,1,0,0,1,0,0
13,4,0,1,1.62870670005213,0,0,1,0,0,0
13,0,0,0,1.45614070002921,1,0,0,0,0,0
13,0,0,0,1.44855750002898,1,0,0,0,0,0
13,2,0,1,0.708904099999927,0,1,0,0,0,0
13,0,0,0,0.939218500046991,1,0,0,0,0,0
13,0,0,0,6.32109350000974,1,0,0,0,0,0
13,2,0,0,1.06821129994933,0,1,0,0,0,0
13,0,1,0,5.83304860000499,1,0,0,1,0,0
13,4,0,1,0.951637399964966,0,0,1,0,0,0
13,4,1,0,3.72560190001968,0,0,1,0,0,1
13,4,1,0,2.7372328999918,0,0,1,0,0,1
13,2,1,1,1.03797639999539,0,1,0,0,1,0
13,2,1,1,1.49485410004854,0,1,0,0,1,0
13,4,0,1,2.79352519998793,0,0,1,0,0,0
13,0,1,1,1.06325120001566,1,0,0,1,0,0
13,4,1,1,6.85497220000252,0,0,1,0,0,1
13,2,0,1,3.51066430006176,0,1,0,0,0,0
13,4,0,1,3.25706519989762,0,0,1,0,0,0
13,4,0,1,2.03450830001384,0,0,1,0,0,0
13,0,0,0,1.41706590005197,1,0,0,0,0,0
13,0,0,0,2.57260820001829,1,0,0,0,0,0
13,0,1,0,1.97870069998316,1,0,0,1,0,0
13,2,0,1,1.51567889994476,0,1,0,0,0,0
13,0,1,1,1.32282969995867,1,0,0,1,0,0
13,2,1,1,1.16939940000884,0,1,0,0,1,0
13,0,1,0,1.0822147000581,1,0,0,1,0,0
13,4,0,1,0.844894099980593,0,0,1,0,0,0
13,2,0,1,0.852457700064406,0,1,0,0,0,0
13,2,1,1,0.875762399984524,0,1,0,0,1,0
13,0,1,0,3.0041937000351,1,0,0,1,0,0
13,0,0,1,1.56154110003263,1,0,0,0,0,0
13,2,0,1,0.948014799971133,0,1,0,0,0,0
13,2,0,1,1.18148499995004,0,1,0,0,0,0
13,4,1,1,1.18072629999369,0,0,1,0,0,1
13,0,0,0,2.41523909999523,1,0,0,0,0,0
13,0,0,0,1.20860309991986,1,0,0,0,0,0
13,4,0,1,1.097663499997,0,0,1,0,0,0
13,0,0,0,1.21044110006187,1,0,0,0,0,0
13,2,0,1,0.424464000039734,0,1,0,0,0,0
13,0,1,1,1.15516690001823,1,0,0,1,0,0
13,2,0,1,0.588825099985115,0,1,0,0,0,0
13,2,1,1,0.691040400066413,0,1,0,0,1,0
13,0,1,1,1.03794210008346,1,0,0,1,0,0
13,2,1,1,0.549857800011523,0,1,0,0,1,0
13,4,1,1,0.506309500080533,0,0,1,0,0,1
13,0,0,1,1.1088463999331,1,0,0,0,0,0
13,4,1,1,0.953028100077063,0,0,1,0,0,1
13,0,1,0,0.861009699990973,1,0,0,1,0,0
13,2,0,1,1.06599140004255,0,1,0,0,0,0
13,4,0,0,2.29056090000086,0,0,1,0,0,0
13,4,0,1,0.814285899978131,0,0,1,0,0,0
13,2,0,1,2.14403620001394,0,1,0,0,0,0
13,4,1,1,2.59320299990941,0,0,1,0,0,1
13,0,0,0,2.0800890000537,1,0,0,0,0,0
13,4,0,1,0.603881099959835,0,0,1,0,0,0
13,4,1,1,1.45605259994045,0,0,1,0,0,1
13,4,1,0,1.86744059994817,0,0,1,0,0,1
13,0,0,0,1.28677470004186,1,0,0,0,0,0
13,2,0,1,1.87181540008169,0,1,0,0,0,0
13,4,0,1,1.30558389995713,0,0,1,0,0,0
13,0,1,0,0.944666299968958,1,0,0,1,0,0
13,2,1,1,0.384895200026222,0,1,0,0,1,0
13,0,1,0,0.431871199980378,1,0,0,1,0,0
13,2,1,1,1.72881969995797,0,1,0,0,1,0
13,0,1,1,2.47676010010764,1,0,0,1,0,0
13,4,1,1,1.11715419997927,0,0,1,0,0,1
13,4,1,1,0.946980500011705,0,0,1,0,0,1
13,2,1,0,1.61968319991138,0,1,0,0,1,0
13,4,1,0,2.65600160008762,0,0,1,0,0,1
13,2,1,1,0.944698299979791,0,1,0,0,1,0
13,4,1,1,0.439495099941269,0,0,1,0,0,1
13,0,1,0,0.516812599962577,1,0,0,1,0,0
13,0,0,1,1.06344509997871,1,0,0,0,0,0
13,0,0,1,0.822959900018759,1,0,0,0,0,0
13,4,0,1,0.371411600033753,0,0,1,0,0,0
13,4,1,1,1.39654400001746,0,0,1,0,0,1
13,2,0,1,1.99331729998812,0,1,0,0,0,0
13,0,0,1,2.16327420005109,1,0,0,0,0,0
13,0,1,0,1.6513945000479,1,0,0,1,0,0
13,0,1,0,1.36219330003951,1,0,0,1,0,0
13,2,0,1,0.706724900053814,0,1,0,0,0,0
13,4,0,1,6.02078459993936,0,0,1,0,0,0
13,2,0,1,0.505905099911615,0,1,0,0,0,0
13,4,0,1,1.92477730009705,0,0,1,0,0,0
13,0,1,0,3.34122179995757,1,0,0,1,0,0
13,4,0,1,1.19816879997961,0,0,1,0,0,0
13,4,1,1,0.750337100005709,0,0,1,0,0,1
13,4,1,0,2.59078339999542,0,0,1,0,0,1
13,0,0,0,0.64700479991734,1,0,0,0,0,0
13,0,0,1,1.45593509997707,1,0,0,0,0,0
13,4,0,1,0.357630300102755,0,0,1,0,0,0
13,0,0,1,0.526626599952579,1,0,0,0,0,0
13,0,0,1,0.867031999980099,1,0,0,0,0,0
13,0,1,0,2.5394651000388,1,0,0,1,0,0
13,2,1,1,0.385043599992059,0,1,0,0,1,0
13,2,0,1,2.93774570000824,0,1,0,0,0,0
13,2,1,1,4.01685550005641,0,1,0,0,1,0
13,0,1,0,0.577763500041328,1,0,0,1,0,0
13,4,1,1,0.809366500005126,0,0,1,0,0,1
13,2,0,1,3.66012209991459,0,1,0,0,0,0
13,4,0,1,0.362949199974537,0,0,1,0,0,0
13,2,1,1,0.820681000011973,0,1,0,0,1,0
13,2,0,0,2.28502830001526,0,1,0,0,0,0
13,0,0,0,3.67238390003331,1,0,0,0,0,0
13,2,0,1,1.43353149993345,0,1,0,0,0,0
13,4,1,1,1.94377549993806,0,0,1,0,0,1
13,4,0,1,0.806641299976036,0,0,1,0,0,0
13,2,0,1,0.891152199939825,0,1,0,0,0,0
13,0,0,0,2.34586760005914,1,0,0,0,0,0
13,0,0,0,0.74822869990021,1,0,0,0,0,0
13,0,1,0,1.03933000005782,1,0,0,1,0,0
13,2,1,1,0.33610089996364,0,1,0,0,1,0
13,4,1,1,1.08340109989513,0,0,1,0,0,1
13,4,1,1,1.93086810002569,0,0,1,0,0,1
13,4,0,1,2.52010219998192,0,0,1,0,0,0
13,4,0,1,0.746847699978389,0,0,1,0,0,0
13,4,0,1,1.17251970001962,0,0,1,0,0,0
13,0,1,1,0.872406099922955,1,0,0,1,0,0
13,2,0,1,0.586377200088464,0,1,0,0,0,0
13,2,0,1,1.04082599992398,0,1,0,0,0,0
13,0,1,1,1.12985509994905,1,0,0,1,0,0
13,2,1,0,2.69991700001992,0,1,0,0,1,0
13,0,0,0,0.939902300015092,1,0,0,0,0,0
13,2,1,1,0.331767200026661,0,1,0,0,1,0
13,4,0,1,3.11528139992151,0,0,1,0,0,0
13,2,0,1,1.03104790009093,0,1,0,0,0,0
13,0,0,1,5.2699966999935,1,0,0,0,0,0
13,0,0,0,0.687936699949205,1,0,0,0,0,0
13,0,1,0,4.54882390005514,1,0,0,1,0,0
13,4,1,1,1.32998160005081,0,0,1,0,0,1
13,2,1,1,0.910384300048463,0,1,0,0,1,0
13,4,1,1,3.12230739998631,0,0,1,0,0,1
13,4,1,0,1.53400370001327,0,0,1,0,0,1
13,0,0,0,4.53672009997535,1,0,0,0,0,0
13,0,0,0,1.73451650002971,1,0,0,0,0,0
13,4,0,1,3.88174159999471,0,0,1,0,0,0
13,0,1,0,4.72271809994709,1,0,0,1,0,0
13,0,0,0,0.886263299966231,1,0,0,0,0,0
13,2,0,1,0.523806100012735,0,1,0,0,0,0
13,2,0,1,0.863935600034893,0,1,0,0,0,0
13,4,1,1,0.34685490000993,0,0,1,0,0,1
13,4,0,1,0.221608299994841,0,0,1,0,0,0
13,4,0,1,0.961564099998213,0,0,1,0,0,0
13,4,0,1,0.818726800032891,0,0,1,0,0,0
13,2,0,0,3.00929050007835,0,1,0,0,0,0
13,2,1,1,0.357785200001672,0,1,0,0,1,0
13,2,1,1,0.309158300049603,0,1,0,0,1,0
13,2,1,1,0.417742799967527,0,1,0,0,1,0
13,2,1,0,1.83372019999661,0,1,0,0,1,0
13,4,0,1,0.38617549999617,0,0,1,0,0,0
13,0,0,0,0.842732000048272,1,0,0,0,0,0
13,4,0,1,1.12783329992089,0,0,1,0,0,0
13,0,0,0,0.793874199967831,1,0,0,0,0,0
13,4,0,1,0.815145300002769,0,0,1,0,0,0
13,0,0,0,3.02134940004908,1,0,0,0,0,0
13,4,0,1,1.03723430004902,0,0,1,0,0,0
13,2,1,1,0.701280300039798,0,1,0,0,1,0
13,2,1,1,2.32262160000391,0,1,0,0,1,0
13,2,1,1,2.1150036000181,0,1,0,0,1,0
13,0,1,0,1.20208409999032,1,0,0,1,0,0
13,2,1,1,0.309321100008674,0,1,0,0,1,0
13,0,0,0,2.46765799995046,1,0,0,0,0,0
13,2,1,1,0.405625800020061,0,1,0,0,1,0
13,0,1,0,2.69697079993784,1,0,0,1,0,0
13,2,1,1,1.74532999994699,0,1,0,0,1,0
13,0,1,0,0.986854299902916,1,0,0,1,0,0
13,2,0,1,0.738392900093459,0,1,0,0,0,0
13,4,1,1,4.49020030000247,0,0,1,0,0,1
13,0,1,0,0.831778399995528,1,0,0,1,0,0
13,2,1,1,1.2357900000643,0,1,0,0,1,0
13,2,0,0,0.618472400004975,0,1,0,0,0,0
13,2,0,1,1.949507500045,0,1,0,0,0,0
13,2,0,1,1.12299439997878,0,1,0,0,0,0
13,4,1,1,1.2905573999742,0,0,1,0,0,1
13,0,0,0,1.43035439995583,1,0,0,0,0,0
13,2,0,1,0.645554399932735,0,1,0,0,0,0
13,0,1,1,1.62001670000609,1,0,0,1,0,0
13,2,1,1,0.528812399948947,0,1,0,0,1,0
13,4,0,1,0.292322400026023,0,0,1,0,0,0
13,2,1,1,1.03024130000267,0,1,0,0,1,0
13,2,1,1,1.70263129996601,0,1,0,0,1,0
13,0,1,0,2.24819229997229,1,0,0,1,0,0
13,0,0,0,0.763906399952248,1,0,0,0,0,0
13,4,1,1,0.923503900063224,0,0,1,0,0,1
13,4,0,1,0.771034899982624,0,0,1,0,0,0
13,2,1,0,0.914321999996901,0,1,0,0,1,0
13,2,1,1,0.609581100055948,0,1,0,0,1,0
13,2,1,0,3.60827329999302,0,1,0,0,1,0
13,2,0,1,1.93438190000597,0,1,0,0,0,0
13,4,0,1,1.45404350000899,0,0,1,0,0,0
13,0,0,0,0.908344099996611,1,0,0,0,0,0
13,4,1,1,0.928271300042979,0,0,1,0,0,1
13,2,1,1,0.493689799914137,0,1,0,0,1,0
13,2,0,1,0.540397700038739,0,1,0,0,0,0
13,4,0,1,1.01553350000177,0,0,1,0,0,0
13,0,0,0,1.03880079998635,1,0,0,0,0,0
13,0,0,0,0.90183430002071,1,0,0,0,0,0
13,4,0,0,1.25601809995715,0,0,1,0,0,0
13,0,1,0,0.723134099971503,1,0,0,1,0,0
13,2,1,0,1.10241769999266,0,1,0,0,1,0
13,2,1,1,0.301963099977002,0,1,0,0,1,0
13,2,1,1,0.792080200044438,0,1,0,0,1,0
13,2,0,0,3.79362319991924,0,1,0,0,0,0
13,4,1,1,1.05879270005971,0,0,1,0,0,1
13,4,1,1,0.721855400013737,0,0,1,0,0,1
13,2,1,1,0.815764000057243,0,1,0,0,1,0
13,4,1,1,0.935080499970354,0,0,1,0,0,1
13,0,1,0,0.636093899956904,1,0,0,1,0,0
13,4,0,1,0.300567000056617,0,0,1,0,0,0
13,2,1,1,0.825127499992959,0,1,0,0,1,0
13,2,0,1,1.40093360003084,0,1,0,0,0,0
13,4,0,1,0.85345920000691,0,0,1,0,0,0
13,2,1,1,0.911682600039057,0,1,0,0,1,0
13,2,1,1,4.5080019000452,0,1,0,0,1,0
13,2,0,1,0.671448500012048,0,1,0,0,0,0
13,0,1,0,3.89590410003439,1,0,0,1,0,0
13,0,1,0,1.6810320999939,1,0,0,1,0,0
13,4,1,1,0.325214499956928,0,0,1,0,0,1
13,2,0,1,0.488057499984279,0,1,0,0,0,0
13,4,1,1,0.902988699963316,0,0,1,0,0,1
13,0,0,1,0.752589199924842,1,0,0,0,0,0
13,2,0,1,0.306307299993932,0,1,0,0,0,0
13,0,0,0,2.11960470001213,1,0,0,0,0,0
13,2,1,1,2.12199240003247,0,1,0,0,1,0
13,0,1,0,1.93349359999411,1,0,0,1,0,0
13,4,0,1,1.07360010000411,0,0,1,0,0,0
13,0,0,0,0.872188500012271,1,0,0,0,0,0
13,4,1,1,1.22947679995559,0,0,1,0,0,1
13,4,1,1,1.25150409992784,0,0,1,0,0,1
13,4,0,1,0.880399100016803,0,0,1,0,0,0
13,4,0,1,1.65589779999573,0,0,1,0,0,0
13,0,1,1,1.08394639997277,1,0,0,1,0,0
13,2,0,1,0.453203900018707,0,1,0,0,0,0
13,0,0,0,1.91803009994328,1,0,0,0,0,0
13,0,1,1,2.68418320000637,1,0,0,1,0,0
13,4,1,1,0.411826700088568,0,0,1,0,0,1
13,0,1,0,0.290474100038409,1,0,0,1,0,0
13,0,1,0,1.17951029993128,1,0,0,1,0,0
13,2,0,1,1.45072520000394,0,1,0,0,0,0
13,0,1,0,0.323626699973829,1,0,0,1,0,0
13,2,1,1,0.447543999995105,0,1,0,0,1,0
13,4,0,1,0.901812499971129,0,0,1,0,0,0
13,4,1,1,1.35881589993369,0,0,1,0,0,1
13,4,1,0,1.2354156000074,0,0,1,0,0,1
13,0,1,1,0.659232800011523,1,0,0,1,0,0
13,4,1,1,1.16689879994374,0,0,1,0,0,1
13,0,0,0,0.610900999978185,1,0,0,0,0,0
13,0,0,0,1.45812680001836,1,0,0,0,0,0
13,2,1,1,0.988297300064005,0,1,0,0,1,0
13,0,0,0,0.28767190000508,1,0,0,0,0,0
13,0,1,0,0.935091899940744,1,0,0,1,0,0
13,4,0,0,1.1639885000186,0,0,1,0,0,0
13,0,1,1,2.10771769995335,1,0,0,1,0,0
13,4,1,1,0.504391100024804,0,0,1,0,0,1
13,0,1,0,0.672139500034973,1,0,0,1,0,0
13,0,1,0,1.59006780001801,1,0,0,1,0,0
13,0,1,0,0.603738700039685,1,0,0,1,0,0
13,4,1,1,0.359228100045584,0,0,1,0,0,1
13,4,1,1,1.12372839997988,0,0,1,0,0,1
13,2,0,1,0.608648799941875,0,1,0,0,0,0
13,0,0,0,0.588487499975599,1,0,0,0,0,0
14,0,1,1,0.982311200001277,1,0,0,1,0,0
14,4,1,1,1.04484749992844,0,0,1,0,0,1
14,0,1,0,2.09376990003511,1,0,0,1,0,0
14,2,1,1,1.04492899996694,0,1,0,0,1,0
14,2,0,1,0.952820800011978,0,1,0,0,0,0
14,0,0,1,1.41087380005047,1,0,0,0,0,0
14,2,1,0,1.01518139999826,0,1,0,0,1,0
14,4,1,1,1.20463510008994,0,0,1,0,0,1
14,2,0,0,1.72068819997367,0,1,0,0,0,0
14,0,0,1,1.60737640003208,1,0,0,0,0,0
14,0,0,0,1.08397500007413,1,0,0,0,0,0
14,4,0,1,0.965706699993461,0,0,1,0,0,0
14,4,0,1,1.02193589997478,0,0,1,0,0,0
14,0,1,1,1.39107710006647,1,0,0,1,0,0
14,0,1,0,1.06285979994573,1,0,0,1,0,0
14,0,1,1,1.26607730006799,1,0,0,1,0,0
14,4,1,1,0.96886609995272,0,0,1,0,0,1
14,0,0,0,1.62805759999901,1,0,0,0,0,0
14,4,1,1,0.972302899928764,0,0,1,0,0,1
14,0,1,1,1.27225120004732,1,0,0,1,0,0
14,4,1,1,0.681081600021571,0,0,1,0,0,1
14,0,1,0,1.44850100006443,1,0,0,1,0,0
14,4,0,1,2.21704030002002,0,0,1,0,0,0
14,4,1,0,1.08329630002845,0,0,1,0,0,1
14,0,1,0,1.06134080002084,1,0,0,1,0,0
14,0,0,1,1.33447470003739,1,0,0,0,0,0
14,0,0,0,1.04706410004292,1,0,0,0,0,0
14,0,1,0,1.03485300007742,1,0,0,1,0,0
14,4,1,1,0.965713200042956,0,0,1,0,0,1
14,2,1,1,0.881504599936306,0,1,0,0,1,0
14,2,0,1,0.974583399947733,0,1,0,0,0,0
14,0,0,1,0.934746099985205,1,0,0,0,0,0
14,4,0,1,0.91469819995109,0,0,1,0,0,0
14,0,0,1,1.24690040003043,1,0,0,0,0,0
14,4,1,1,0.945482300012372,0,0,1,0,0,1
14,0,1,1,1.13026170001831,1,0,0,1,0,0
14,0,0,0,1.51287780003622,1,0,0,0,0,0
14,2,1,1,0.721525899949484,0,1,0,0,1,0
14,2,1,1,1.15879280003719,0,1,0,0,1,0
14,4,1,1,1.24459629994817,0,0,1,0,0,1
14,0,1,0,2.31119919999037,1,0,0,1,0,0
14,2,1,0,0.933731200057082,0,1,0,0,1,0
14,4,1,1,0.753005000064149,0,0,1,0,0,1
14,4,0,1,0.990583900013007,0,0,1,0,0,0
14,4,1,1,0.711973799974658,0,0,1,0,0,1
14,4,1,1,0.624525899998844,0,0,1,0,0,1
14,4,0,1,1.95789129997138,0,0,1,0,0,0
14,4,1,0,2.83252970001195,0,0,1,0,0,1
14,0,1,0,0.700236100004986,1,0,0,1,0,0
14,4,0,1,1.10381589992903,0,0,1,0,0,0
14,0,1,1,0.849762499914505,1,0,0,1,0,0
14,2,0,0,1.07154979999177,0,1,0,0,0,0
14,4,0,1,1.47987649997231,0,0,1,0,0,0
14,0,1,0,0.86689419997856,1,0,0,1,0,0
14,2,1,1,0.760782800032757,0,1,0,0,1,0
14,4,1,1,1.4948013999965,0,0,1,0,0,1
14,0,1,0,0.766055800020695,1,0,0,1,0,0
14,4,1,1,1.0105074000312,0,0,1,0,0,1
14,2,1,0,0.958659099997021,0,1,0,0,1,0
14,4,1,1,1.72008230001666,0,0,1,0,0,1
14,4,0,0,1.3791166000301,0,0,1,0,0,0
14,0,0,0,1.44741869997233,1,0,0,0,0,0
14,4,0,1,1.12584430002607,0,0,1,0,0,0
14,2,1,0,1.01116440002806,0,1,0,0,1,0
14,0,1,0,0.877163199940696,1,0,0,1,0,0
14,0,0,1,1.73772470001131,1,0,0,0,0,0
14,0,0,0,1.03335020004306,1,0,0,0,0,0
14,2,0,1,0.688086900045164,0,1,0,0,0,0
14,4,0,1,0.795908199972473,0,0,1,0,0,0
14,2,0,1,1.21593240008224,0,1,0,0,0,0
14,4,0,1,0.726982300053351,0,0,1,0,0,0
14,0,0,0,0.94912630005274,1,0,0,0,0,0
14,2,1,0,1.26977650006302,0,1,0,0,1,0
14,0,1,0,0.662333099986427,1,0,0,1,0,0
14,2,1,1,1.01438500010408,0,1,0,0,1,0
14,2,1,1,0.735725299920887,0,1,0,0,1,0
14,2,1,1,0.57333619997371,0,1,0,0,1,0
14,0,0,1,1.45709629997145,1,0,0,0,0,0
14,4,0,1,2.06093089992646,0,0,1,0,0,0
14,0,0,0,1.36756090004928,1,0,0,0,0,0
14,0,0,0,1.08938709995709,1,0,0,0,0,0
14,4,1,1,0.794033800018951,0,0,1,0,0,1
14,2,0,1,1.15239389997441,0,1,0,0,0,0
14,2,0,0,1.1622557999799,0,1,0,0,0,0
14,0,1,0,1.20576929999515,1,0,0,1,0,0
14,2,1,1,0.883786000078544,0,1,0,0,1,0
14,2,0,1,0.717461700085551,0,1,0,0,0,0
14,4,1,0,0.897722200024873,0,0,1,0,0,1
14,2,0,0,1.20312550000381,0,1,0,0,0,0
14,2,1,0,1.65179740008898,0,1,0,0,1,0
14,4,0,1,1.50215970003046,0,0,1,0,0,0
14,2,0,1,1.2112146000145,0,1,0,0,0,0
14,4,1,1,1.17862999998033,0,0,1,0,0,1
14,4,1,1,1.06365040002856,0,0,1,0,0,1
14,0,0,0,0.718388800043613,1,0,0,0,0,0
14,0,1,1,0.689740999951027,1,0,0,1,0,0
14,0,0,0,0.786333999945782,1,0,0,0,0,0
14,0,0,0,0.476022999966517,1,0,0,0,0,0
14,2,1,1,0.533507499960251,0,1,0,0,1,0
14,2,0,0,0.912007099948823,0,1,0,0,0,0
14,2,0,1,0.535228900029324,0,1,0,0,0,0
14,4,0,1,0.856900000013411,0,0,1,0,0,0
14,0,0,1,1.02706860005856,1,0,0,0,0,0
14,0,1,0,0.840291099972092,1,0,0,1,0,0
14,2,0,1,0.378570999950171,0,1,0,0,0,0
14,4,0,1,1.04161319998093,0,0,1,0,0,0
14,0,0,1,1.32570379995741,1,0,0,0,0,0
14,4,0,1,2.48057180002797,0,0,1,0,0,0
14,4,0,1,1.25707709998824,0,0,1,0,0,0
14,0,1,0,0.922725100070238,1,0,0,1,0,0
14,2,0,1,0.833570000017062,0,1,0,0,0,0
14,4,1,0,1.5122679999331,0,0,1,0,0,1
14,2,0,0,1.69187109998893,0,1,0,0,0,0
14,0,0,1,1.57944040000439,1,0,0,0,0,0
14,2,1,0,1.0779694999801,0,1,0,0,1,0
14,2,0,1,0.672688800026663,0,1,0,0,0,0
14,4,1,1,0.938665500027128,0,0,1,0,0,1
14,0,0,1,0.857292099972256,1,0,0,0,0,0
14,0,0,1,0.910849599982612,1,0,0,0,0,0
14,0,0,1,1.51993930002209,1,0,0,0,0,0
14,0,1,0,0.950123299960978,1,0,0,1,0,0
14,2,0,1,0.362673900090158,0,1,0,0,0,0
14,2,1,1,1.15505489998031,0,1,0,0,1,0
14,4,1,1,1.08605090004858,0,0,1,0,0,1
14,4,0,1,0.580915700062178,0,0,1,0,0,0
14,2,1,1,1.72531840007287,0,1,0,0,1,0
14,0,1,0,1.49450349994004,1,0,0,1,0,0
14,4,0,0,1.62275109998882,0,0,1,0,0,0
14,2,1,1,0.849255900015123,0,1,0,0,1,0
14,4,1,1,0.916051300009713,0,0,1,0,0,1
14,2,0,1,0.71180779999122,0,1,0,0,0,0
14,0,1,1,1.30503020004835,1,0,0,1,0,0
14,0,0,0,1.02963330002967,1,0,0,0,0,0
14,2,1,1,0.613476400030777,0,1,0,0,1,0
14,2,0,1,0.83622010005638,0,1,0,0,0,0
14,4,1,1,1.27302520000376,0,0,1,0,0,1
14,0,1,0,0.945948599954136,1,0,0,1,0,0
14,0,1,1,0.878905999939889,1,0,0,1,0,0
14,2,0,0,1.13378219993319,0,1,0,0,0,0
14,4,1,1,1.01627989998087,0,0,1,0,0,1
14,4,1,0,1.36160940001719,0,0,1,0,0,1
14,4,1,1,1.46469829999842,0,0,1,0,0,1
14,0,0,0,1.12865690002218,1,0,0,0,0,0
14,4,1,0,2.27051079994999,0,0,1,0,0,1
14,2,0,1,0.921894500032067,0,1,0,0,0,0
14,4,0,1,0.941824200097471,0,0,1,0,0,0
14,0,1,1,1.15702889999375,1,0,0,1,0,0
14,0,1,0,1.33250400004908,1,0,0,1,0,0
14,2,1,0,0.79565369989723,0,1,0,0,1,0
14,2,1,1,0.713538500014693,0,1,0,0,1,0
14,0,1,1,1.46788290003315,1,0,0,1,0,0
14,4,1,1,0.865090799983591,0,0,1,0,0,1
14,2,1,0,1.08461669995449,0,1,0,0,1,0
14,0,0,1,0.781388100003824,1,0,0,0,0,0
14,0,1,1,1.82375570002478,1,0,0,1,0,0
14,4,1,1,0.65939150005579,0,0,1,0,0,1
14,4,0,1,0.915990700013936,0,0,1,0,0,0
14,2,0,1,0.953630000003614,0,1,0,0,0,0
14,4,0,1,0.813720199977979,0,0,1,0,0,0
14,2,1,1,1.3826516000554,0,1,0,0,1,0
14,4,0,1,0.70400599995628,0,0,1,0,0,0
14,2,0,0,1.18373559997417,0,1,0,0,0,0
14,0,1,0,1.07605090003926,1,0,0,1,0,0
14,0,1,0,1.87525230005849,1,0,0,1,0,0
14,2,0,1,1.28652869991492,0,1,0,0,0,0
14,4,0,1,0.996972299995832,0,0,1,0,0,0
14,4,1,1,0.830553999985568,0,0,1,0,0,1
14,2,1,1,0.800602000090294,0,1,0,0,1,0
14,2,1,0,1.30248720000964,0,1,0,0,1,0
14,2,1,1,1.94119140005205,0,1,0,0,1,0
14,2,1,1,0.768529900000431,0,1,0,0,1,0
14,2,1,1,1.1601295999717,0,1,0,0,1,0
14,0,0,1,0.859642800060101,1,0,0,0,0,0
